training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
5.624788,-4.624788,4.624788,0.012038245,41.010826,1.0,-41.010826,1.0,0.5267261,0.0,-34.843594,-90.8015,0.86752176,-0.7643836,24.677578,0.44342157,-34.484314,-90.66267,0.18224281,5.659423,-4.659423,4.659423,0.025892103,41.465454,1.0,-41.465454,1.0,0.4415003,0.0,-34.688293,-90.7492,0.5201051,-34.394978,-90.522484,0.08184275,0.0027496328830718996,3075.575095176697,220000
5.6268015,-4.6268015,4.6268015,0.012843496,41.596443,1.0,-41.596443,1.0,0.4974745,0.0,-36.721157,-90.867065,0.6842163,-0.58471596,15.150482,1.0126687,-36.44191,-90.84743,0.08621243,5.6740265,-4.674027,4.674027,0.031733837,40.414547,0.99999964,-40.414536,1.0,0.5914266,0.0,-35.173416,-90.68879,0.53309214,-34.84809,-90.44857,0.13613094,0.002696155071258545,3089.055878162384,225000
5.6259246,-4.6259246,4.6259246,0.012492809,41.7372,1.0,-41.7372,1.0,0.45080927,0.0,-37.092968,-90.46359,0.37121248,-0.37607336,15.018778,0.67967963,-36.786797,-90.40913,0.11332113,5.661603,-4.661604,4.661604,0.026764555,41.802708,0.999999,-41.802666,1.0,0.48641038,0.0,-35.381325,-90.91349,0.52599525,-35.056583,-90.856155,0.1394449,0.002668695020675659,3102.399360895157,230000
5.626046,-4.626046,4.626046,0.012541497,41.064804,1.0,-41.064804,1.0,0.52775824,0.0,-36.771477,-90.39079,1.6637856,-1.0246202,36.476864,0.40383178,-36.51322,-90.21015,0.11820642,5.670207,-4.670207,4.670207,0.030205602,41.921074,1.0,-41.921074,1.0,0.71068096,0.0,-37.82084,-90.70779,0.59612423,-37.505592,-90.59587,0.102585115,0.0026795848846435546,3115.7972927093506,235000
5.623516,-4.623522,4.623522,0.01153181,41.889744,0.9999945,-41.889515,1.0,0.7374772,0.0,-38.475006,-90.800804,1.1956052,-1.2050161,20.152319,0.46023506,-38.218765,-90.69565,0.06610583,5.667465,-4.667465,4.667465,0.02910907,41.415123,1.0,-41.415123,1.0,0.7837723,0.0,-35.962708,-90.89045,0.48303697,-35.657,-90.75728,0.1420608,0.002655721664428711,3129.0759081840515,240000
5.6270247,-4.6270247,4.6270247,0.012932941,41.71038,1.0,-41.71038,1.0,0.49669492,0.0,-37.266487,-90.92673,0.91858995,-0.7551713,20.860905,1.017825,-36.97962,-90.91407,0.086999305,5.655675,-4.6556754,4.6556754,0.024393171,41.350662,0.99999934,-41.350636,1.0,1.1613948,0.0,-36.585983,-90.64151,0.70417506,-36.231323,-90.47273,0.13056517,0.002669019079208374,3142.4210114479065,245000
5.627161,-4.627161,4.627161,0.012987213,42.073727,1.0,-42.073727,1.0,0.45592383,0.0,-36.641182,-91.00039,0.76287866,-0.48164833,19.316729,0.38014898,-36.354225,-90.8842,0.093642496,5.6738243,-4.6738243,4.6738243,0.031652853,41.230385,1.0,-41.230385,1.0,0.50203097,0.0,-37.965004,-91.05673,0.3744889,-37.625793,-90.88999,0.12840661,0.002659577178955078,3155.7189049720764,250000
5.625167,-4.625167,4.625167,0.012189801,41.412716,1.0,-41.412716,1.0,0.6495701,0.0,-36.70341,-91.05766,3.792989,-4.1246223,62.51276,0.41291943,-36.432446,-90.85606,0.2396592,5.66158,-4.6615853,4.6615853,0.026757095,41.65101,0.999995,-41.6508,1.0,0.77519953,0.0,-36.926918,-90.211815,0.57200885,-36.65277,-90.163795,0.10656741,0.002666990280151367,3169.0538635253906,255000
5.6259346,-4.6259346,4.6259346,0.012496865,42.043922,1.0,-42.043922,1.0,0.50781465,0.0,-36.733322,-91.70131,0.7766876,-0.5080112,19.084614,1.1866978,-36.476,-91.60188,0.096544385,5.677389,-4.677389,4.677389,0.033078462,42.798817,1.0,-42.798817,1.0,0.42005542,0.0,-37.2227,-90.78868,0.39758366,-36.931717,-90.780914,0.17835744,0.0026885125160217285,3182.4964339733124,260000
5.627716,-4.627718,4.627718,0.0132101765,42.037033,0.99999803,-42.03695,1.0,0.5041918,0.0,-36.8244,-91.40546,1.0595723,-0.7286495,30.760382,0.3611491,-36.507374,-91.33766,0.18242483,5.66403,-4.66403,4.66403,0.027734866,42.150906,1.0,-42.150906,1.0,0.540523,0.0,-35.73046,-89.98215,0.34416112,-35.433525,-89.87548,0.14908302,0.0026837910652160644,3195.915397167206,265000
5.6243544,-4.6243544,4.6243544,0.011864571,42.813488,1.0,-42.813488,1.0,0.48151535,0.0,-36.09874,-91.41504,0.3525927,-0.55208004,21.883322,0.25259256,-35.83329,-91.38502,0.09779462,5.657375,-4.6573753,4.6573753,0.025073214,41.611385,0.99999964,-41.61137,1.0,0.87147295,0.0,-35.8629,-90.88372,0.625096,-35.543724,-90.81434,0.16205291,0.002680864906311035,3209.3197293281555,270000
5.625903,-4.625903,4.625903,0.012484355,41.81264,1.0,-41.81264,1.0,0.4684048,0.0,-35.589546,-91.599205,1.3015721,-1.3253341,28.502113,0.4622503,-35.27633,-91.56317,0.121402174,5.6547785,-4.6547785,4.6547785,0.024034439,41.63419,1.0,-41.63419,1.0,0.62514734,0.0,-36.916737,-91.43851,0.35975444,-36.616188,-91.3926,0.119670495,0.002685584592819214,3222.747659444809,275000
5.624706,-4.624706,4.624706,0.012005168,42.30687,1.0,-42.30687,1.0,0.45654085,0.0,-36.895077,-91.51558,0.5657728,-0.5263257,17.007435,0.4252493,-36.594658,-91.31659,0.098515615,5.6770267,-4.6770267,4.6770267,0.032933574,41.991245,1.0,-41.991245,1.0,0.5163884,0.0,-36.823353,-91.11799,0.41292527,-36.54602,-91.0511,0.07458259,0.0027204137325286867,3236.349736213684,280000
