training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
199.30574,0.175524,-4.652362,0.023067722,1.0,0.75515914,-0.7899147,20.525328,0.51100796,-36.433384,-93.323235,0.25504857,193.47098,0.15571561,-4.6571217,0.024971692,1.0,0.29275775,-35.994843,-92.779434,0.34014493,0.003076635694503784,1569.7591490745544,80000
200.78734,0.21741726,-4.6428933,0.019280238,1.0,0.64487165,-1.6530294,18.912712,0.54718786,-37.33174,-94.19788,0.15843654,189.39764,0.08142993,-4.655628,0.024374148,1.0,0.43894568,-37.29035,-94.14336,0.40337825,0.0028697786808013917,1584.1081244945526,85000
194.91653,0.16301045,-4.655575,0.024352927,1.0,1.2841905,-0.8744198,18.27129,0.45527053,-35.88876,-92.722946,0.20566894,202.25604,0.1751681,-4.6625853,0.027157148,1.0,0.8431983,-35.16391,-92.92545,0.32498205,0.0029752130508422852,1598.9842853546143,90000
204.61395,0.22507507,-4.647038,0.020938108,1.0,1.115891,-0.9810136,21.278954,0.5138993,-35.924282,-93.3896,0.33707643,196.95734,0.1699883,-4.656204,0.02460463,1.0,0.40926465,-36.87717,-94.38848,0.22070882,0.003533717966079712,1616.652952671051,95000
195.91028,0.1659247,-4.641612,0.018767685,1.0,0.6499356,-0.91709894,17.69735,0.39932486,-36.72189,-93.04915,0.23868579,193.84839,0.1486251,-4.662789,0.027238628,1.0,0.4669875,-35.284485,-92.62186,0.2549782,0.0032845427989959715,1633.0757100582123,100000
193.22993,0.14823359,-4.6397257,0.018013123,1.0,0.9461565,-1.0399574,18.661976,0.42784065,-36.516945,-94.16438,0.25834143,194.61984,0.16748652,-4.656643,0.024780113,1.0,0.415131,-35.969254,-94.2238,0.27188766,0.20915087909698488,2678.830287218094,105000
180.28836,0.119083226,-4.6499577,0.022106005,1.0,0.55522066,-0.96267545,17.301426,0.3158515,-36.345604,-93.20404,0.2575508,207.17227,0.21504423,-4.646385,0.020676808,1.0,0.6209171,-37.922424,-93.79196,0.26535526,0.003063469409942627,2694.1476743221283,110000
185.94638,0.12581792,-4.6444573,0.019905938,1.0,1.4063737,-1.0339581,20.790546,0.64252603,-36.252228,-93.48003,0.31333447,203.07562,0.16975257,-4.662778,0.027234172,1.0,0.5346882,-35.48462,-92.15054,0.19196537,0.002886826181411743,2708.58185505867,115000
190.67589,0.19421802,-4.6467133,0.020808188,1.0,0.84084636,-1.3720055,29.197777,1.138221,-36.60457,-92.89256,0.38107547,195.92558,0.15071431,-4.6437716,0.019631652,1.0,0.89395165,-36.060036,-94.65059,0.20640445,0.0029016180515289308,2723.089993953705,120000
191.98132,0.16823094,-4.644667,0.019989934,1.0,1.0942779,-1.1784523,19.963938,1.1380317,-36.0187,-93.21039,0.29839396,201.72931,0.20458938,-4.6590466,0.025741622,1.0,0.6119829,-38.82695,-95.30467,0.26702383,0.0029830281734466555,2738.005174636841,125000
206.53168,0.21200192,-4.6372347,0.017016891,1.0,1.4195681,-0.8013093,19.57222,1.4170029,-37.84012,-93.03136,0.24111278,192.42879,0.12027335,-4.6518435,0.022860361,1.0,0.51481545,-36.914463,-95.22685,0.34726447,0.002925772428512573,2752.634078979492,130000
200.26357,0.16273037,-4.6463995,0.020682726,1.0,0.885005,-0.70919895,17.13324,0.66687465,-37.004784,-94.55521,0.18493354,195.40823,0.1818392,-4.6540384,0.023738198,1.0,0.47133753,-35.106342,-95.418495,0.24534169,0.0029059117794036867,2767.163682460785,135000
211.09726,0.22387987,-4.6422944,0.019040644,1.0,1.631998,-1.1631167,21.749352,0.56952965,-36.707165,-94.90343,0.24302351,195.02704,0.18210635,-4.6498575,0.022065965,1.0,0.60244644,-35.735924,-94.5222,0.23261306,0.0029229438304901123,2781.7784445285797,140000
193.34131,0.14844495,-4.6421165,0.01896952,1.0,1.045726,-0.7635225,15.493051,0.56335807,-36.410576,-94.66745,0.15231413,195.79044,0.22619808,-4.6538677,0.023670038,1.0,0.52539885,-36.74246,-94.29254,0.24355876,0.0028850505828857424,2796.2037324905396,145000
191.36499,0.17884907,-4.6421356,0.018977199,1.0,0.638965,-1.4082732,16.76053,0.3851259,-39.321377,-94.91191,0.24265735,202.64906,0.21177009,-4.655856,0.024465282,1.0,0.39855587,-37.000328,-94.98503,0.35038787,0.002951997232437134,2810.9637565612793,150000
